ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
76	YOR067C	4548	0.583565035	0.718164798	-0.002522603	0.004601739	6.799584654	0.020821346	0.001124151	0.006877463	0.008349768	0.008349768	ALG8	ALG8	YOR067C	protein amino acid N-linked glycosylation* || dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity || YOR067C || 1081198	6.36	1e-04	0.71	up	NA	NA	0	1.06e-10	-1.71	0.48	0.724	NA	NA	no	ESR_down
77	Q0160	4930	0.729272766	0.828170784	-0.003454841	0.009982404	6.152518223	0.104491352	0.002275015	0.04230661	0.007928952	0.04230661	SCEI	SCEI	Q0160	intron homing || endonuclease activity || Q0160 || 1082461	6.46	7e-05	0.41	up	NA	NA	5e-05	2.65e-05	-1.41	0.65	0.985	NA	NA	no	ESR_down
78	YHR005C-A	189	4.3e-08	1.29e-06	-0.027185955	0.004962763	6.090556875	0.046481891	0.002527645	0.008491112	0.007912623	0.008491112	TIM10	MRS11	YHR005C-A	mitochondrial inner membrane protein import || unfolded protein binding* || YHR005C-A || 1084579	6.49	7e-05	0.5	up	NA	NA	0	1.51e-06	-1.99	0.59	0.951	NA	NA	no	ESR_down
79	YLR008C	2427	0.057678724	0.13301517	-0.009887449	0.005209043	5.581383563	0.025988449	0.004090208	0.005920639	0.00804931	0.00804931	PAM18	PAM18	YLR008C	mitochondrial matrix protein import || unfolded protein binding* || YLR008C || 1082820	6.65	7e-05	0.73	up	NA	NA	0	3.4e-11	-2.15	0.55	0.9	NA	NA	no	ESR_down
80	YCR043C	2482	0.06343538	0.143049083	-0.010416988	0.005612216	5.908873768	0.049876209	0.003113555	0.010977852	0.007882146	0.010977852	YCR043C	YCR043C	YCR043C	biological process unknown || molecular function unknown || YCR043C || 1084598	6.92	3e-05	0.67	up	NA	NA	0	8.53e-10	-1.28	0.63	0.977	NA	NA	no	ESR_down
81	YGR082W	4803	0.67975161	0.791958735	-0.001958012	0.004743222	6.232707273	0.011980877	0.002118311	0.001013305	0.007947122	0.007947122	TOM20	TOM20	YGR082W	mitochondrial matrix protein import || protein transporter activity || YGR082W || 1084497	6.93	3e-05	0.74	up	NA	NA	0	2.37e-11	-2.18	0.57	0.928	NA	NA	no	ESR_down
82	YGR192C	5684	NA	NA	-0.00940949	NA	11.96430469	0.049194107	6.93e-06	0.023649371	NA	NA	TDH3	TDH3	YGR192C	glycolysis* || glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity || YGR192C || 1082314	7.31	2e-05	0.25	up	NA	NA	0.00268	0.0018	-2.19	1.01	1	NA	NA	no	ESR_down
83	YJR009C	3419	0.217016179	0.355261642	-0.015867853	0.012853655	10.11657051	0.121494268	4.21e-05	0.073873944	0.010092416	0.073873944	TDH2	TDH2	YJR009C	glycolysis* || glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity || YJR009C || 1080714	7.37	2e-05	0.26	up	NA	NA	0.00199	0.00137	-2.15	1	1	NA	NA	no	ESR_down
84	YOR315W	45	1.09e-15	1.36e-13	-0.059936523	0.007477135	6.467350487	0.307287348	0.002034488	0.022977957	0.008097302	0.022977957	SFG1	YOR315W	YOR315W	biological process unknown || molecular function unknown || YOR315W || 1086261	7.91	1e-05	0.7	up	NA	NA	0	2.18e-10	-1.81	0.64	0.979	NA	NA	no	ESR_down
85	YDL014W	4095	0.414665032	0.566759507	-0.006298152	0.007721051	8.521697545	0.042817803	0.000214973	0.026455976	0.009573141	0.026455976	NOP1	NOP1	YDL014W	rRNA modification* || methyltransferase activity || YDL014W || 1083083	8.62	0	0.75	up	NA	yes	0	7.99e-12	-2.18	0.72	0.996	NA	NA	no	ESR_down
86	YLR406C	274	6.67e-07	1.36e-05	-0.022938773	0.004614896	7.338091777	0.047428412	0.00070914	0.005725463	0.008819028	0.008819028	RPL31B	RPL31B	YLR406C	protein biosynthesis || structural constituent of ribosome || YLR406C || 1084421	8.68	0	0.55	up	NA	yes	0	2.2e-07	-2.11	0.75	0.998	NA	down	no	ESR_down
87	YOL014W	5491	0.954272296	0.97269387	-0.000707973	0.01234637	4.111757726	0.090541437	0.01799571	0.050201124	0.015121911	0.050201124	YOL014W	YOL014W	YOL014W	biological process unknown || molecular function unknown || YOL014W || 1084216	11.35	0	0.82	up	NA	yes	0	3.11e-14	-2.69	0.94	1	NA	NA	no	ESR_down
